,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
594,1977-03-19,0.0,31.0,24.1,19.0,65.0,39.0,
595,1977-03-20,0.0,26.6,22.84,19.0,84.25,64.0,
596,1977-03-21,23.2,25.2,21.58,19.7,84.25,78.0,
597,1977-03-22,0.1,31.6,25.12,19.4,67.25,52.0,
598,1977-03-23,0.0,32.1,25.68,21.5,60.25,36.0,
599,1977-03-24,0.0,31.6,25.84,20.6,59.25,39.0,
600,1977-03-25,0.0,32.4,25.22,20.0,60.25,39.0,
601,1977-03-26,0.2,32.6,26.54,21.5,51.5,30.0,
602,1977-03-27,0.0,32.1,25.88,21.3,63.5,53.0,
603,1977-03-28,0.8,29.7,24.68,21.3,70.0,55.0,
604,1977-03-29,0.0,29.5,24.82,21.0,74.0,68.0,
605,1977-03-30,12.6,29.6,23.56,20.6,80.5,56.0,
606,1977-03-31,26.0,27.8,22.76,19.6,80.25,59.0,
607,1977-04-01,0.2,26.8,22.68,20.6,86.75,80.0,
608,1977-04-02,0.0,25.0,21.98,20.0,89.5,80.0,
609,1977-04-03,33.9,25.2,22.16,19.4,87.5,80.0,
610,1977-04-04,14.0,28.2,22.66,19.0,79.25,54.0,
611,1977-04-05,0.0,27.4,23.36,20.4,85.0,77.0,
612,1977-04-06,2.3,30.3,24.42,20.4,82.25,79.0,
613,1977-04-07,0.0,30.9,25.3,21.3,69.0,50.0,
614,1977-04-08,0.0,29.4,24.12,21.0,76.5,67.0,
615,1977-04-09,2.4,28.8,24.2,20.8,78.25,69.0,
616,1977-04-10,0.6,31.3,25.04,20.4,62.5,44.0,
617,1977-04-11,0.0,31.5,25.04,20.3,55.0,37.0,
618,1977-04-12,0.0,29.6,24.36,20.2,50.75,36.0,
619,1977-04-13,0.0,30.4,24.76,20.0,55.0,42.0,
620,1977-04-14,0.0,30.4,25.1,20.9,62.5,45.0,
621,1977-04-15,2.4,30.6,25.4,22.5,56.5,41.0,
622,1977-04-16,0.0,29.4,24.34,20.7,52.25,37.0,
623,1977-04-17,0.0,30.8,24.84,20.2,61.75,46.0,
624,1977-04-18,0.0,31.7,25.56,21.3,62.0,48.0,
625,1977-04-19,0.0,31.8,25.58,21.3,64.5,50.0,
626,1977-04-20,1.0,25.6,22.32,20.4,91.0,68.0,
627,1977-04-21,7.9,26.3,21.74,19.6,85.25,70.0,
628,1977-04-22,5.7,27.8,23.96,20.0,77.5,59.0,
629,1977-04-23,0.0,24.8,22.4,20.2,91.25,82.0,
630,1977-04-24,45.5,24.8,21.74,18.6,87.25,78.0,
631,1977-04-25,0.0,25.4,22.56,20.8,91.25,87.0,
632,1977-04-26,1.6,27.6,23.06,19.2,66.5,56.0,
633,1977-04-27,0.0,28.2,22.52,18.6,62.75,47.0,
634,1977-04-28,0.0,27.6,22.44,18.0,62.25,46.0,
635,1977-04-29,0.0,25.2,21.58,19.6,69.5,67.0,
636,1977-04-30,0.0,22.6,19.52,17.8,85.5,72.0,
637,1977-05-01,0.7,26.2,22.2,17.8,68.75,57.0,
638,1977-05-02,0.0,26.8,22.6,19.8,74.0,64.0,
639,1977-05-03,0.0,29.2,24.2,20.4,58.75,48.0,
640,1977-05-04,0.0,29.0,23.44,19.4,56.25,43.0,
641,1977-05-05,0.0,29.2,25.3,19.2,64.25,46.0,
642,1977-05-06,0.0,27.8,24.98,19.0,56.5,51.0,
643,1977-05-07,0.0,28.2,22.92,18.8,61.0,46.0,
644,1977-05-08,0.0,29.8,24.02,19.0,56.25,41.0,
645,1977-05-09,0.0,29.4,24.28,20.1,57.5,49.0,
646,1977-05-10,0.1,29.4,23.82,20.0,60.5,46.0,
647,1977-05-11,0.0,29.0,23.62,20.3,59.5,42.0,
648,1977-05-12,0.0,29.0,24.08,19.4,61.5,50.0,
649,1977-05-13,0.0,27.6,23.66,19.5,63.75,58.0,
650,1977-05-14,0.0,27.7,23.78,21.0,67.25,55.0,
651,1977-05-15,0.0,29.8,22.96,19.4,76.0,58.0,
652,1977-05-16,2.6,27.2,22.32,19.2,81.0,63.0,
653,1977-05-17,3.0,29.4,20.44,17.4,88.25,75.0,
654,1977-05-18,10.0,21.4,16.48,12.3,57.25,48.0,
655,1977-05-19,0.0,26.0,20.12,13.9,66.0,56.0,
656,1977-05-20,0.0,27.4,21.96,16.6,64.5,52.0,
657,1977-05-21,0.0,28.1,21.86,14.9,63.0,52.0,
658,1977-05-22,0.0,27.8,22.44,17.6,59.0,46.0,
659,1977-05-23,0.0,27.1,21.82,17.6,59.0,43.0,
660,1977-05-24,0.0,26.6,20.78,17.0,58.75,44.0,
661,1977-05-25,0.0,27.6,21.08,16.6,58.25,39.0,
662,1977-05-26,0.0,27.0,21.0,16.4,58.25,42.0,
663,1977-05-27,0.0,27.2,21.68,17.3,63.0,50.0,
664,1977-05-28,0.0,28.4,22.52,18.2,60.25,44.0,
665,1977-05-29,0.0,27.9,22.8,19.0,62.5,51.0,
666,1977-05-30,0.0,29.0,23.34,19.7,62.0,46.0,
667,1977-05-31,0.0,28.2,22.94,18.9,60.5,49.0,
668,1977-06-01,0.0,28.3,24.28,19.2,52.25,40.0,
669,1977-06-02,0.0,25.8,21.36,19.6,78.5,58.0,
670,1977-06-03,2.0,27.7,22.92,19.1,58.75,49.0,
671,1977-06-04,0.0,27.0,21.64,18.8,63.75,48.0,
672,1977-06-05,0.0,28.6,22.92,18.4,58.75,45.0,
673,1977-06-06,0.0,29.0,23.26,19.2,63.75,50.0,
674,1977-06-07,0.0,30.0,23.98,19.1,62.0,50.0,
675,1977-06-08,0.0,29.2,23.06,19.0,69.0,47.0,
676,1977-06-09,15.4,25.2,21.16,18.2,79.75,66.0,
677,1977-06-10,0.2,27.4,22.0,19.6,75.0,54.0,
678,1977-06-11,2.8,24.8,20.68,17.6,84.5,73.0,
679,1977-06-12,0.0,26.0,22.28,19.4,72.75,59.0,
680,1977-06-13,0.0,26.8,21.98,19.4,68.5,53.0,
681,1977-06-14,0.0,26.8,21.42,17.8,62.5,48.0,
682,1977-06-15,0.0,27.8,21.82,16.6,52.5,40.0,
683,1977-06-16,0.0,27.8,21.56,17.4,52.75,35.0,
684,1977-06-17,0.0,27.8,22.6,16.8,56.25,48.0,
685,1977-06-18,0.0,27.6,22.62,19.6,68.0,54.0,
686,1977-06-19,0.0,27.2,21.6,18.2,63.25,44.0,
687,1977-06-20,0.0,27.4,21.4,18.0,67.75,50.0,
688,1977-06-21,0.0,27.6,21.88,17.8,65.5,49.0,
689,1977-06-22,0.0,28.8,22.36,17.0,61.25,46.0,
690,1977-06-23,0.0,28.5,22.84,18.6,62.5,51.0,
691,1977-06-24,0.0,28.6,22.62,18.4,62.75,44.0,
692,1977-06-25,0.0,27.5,21.94,18.0,62.25,44.0,
693,1977-06-26,0.0,28.6,22.72,17.2,57.75,43.0,
694,1977-06-27,0.0,27.6,21.04,18.2,58.75,39.0,
695,1977-06-28,0.0,26.6,20.6,16.8,63.25,46.0,
696,1977-06-29,0.0,26.4,20.28,17.2,63.0,45.0,
697,1977-06-30,0.0,25.2,20.46,18.4,60.25,45.0,
698,1977-07-01,0.0,25.8,19.66,16.6,59.25,40.0,
699,1977-07-02,0.0,25.6,19.8,16.2,61.5,44.0,
700,1977-07-03,0.0,26.0,20.6,16.6,62.75,43.0,
701,1977-07-04,0.0,25.4,19.86,16.8,63.25,43.0,
702,1977-07-05,0.0,26.8,21.84,16.2,57.25,41.0,
703,1977-07-06,0.7,24.8,19.18,17.4,68.0,48.0,
704,1977-07-07,0.0,25.4,19.4,17.2,59.25,36.0,
705,1977-07-08,0.0,25.6,19.8,14.1,57.0,39.0,
706,1977-07-09,0.0,28.4,22.98,16.7,56.5,46.0,
707,1977-07-10,0.0,28.2,22.22,16.4,57.75,45.0,
708,1977-07-11,0.0,28.0,21.14,17.8,54.75,37.0,
709,1977-07-12,0.0,27.4,21.02,17.2,55.25,42.0,
710,1977-07-13,0.0,28.0,21.88,16.2,52.5,39.0,
711,1977-07-14,0.0,29.2,23.04,17.6,51.75,37.0,
712,1977-07-15,0.0,29.4,23.08,17.8,48.5,36.0,
713,1977-07-16,0.0,28.4,22.04,16.6,45.0,35.0,
714,1977-07-17,0.0,29.8,22.56,18.2,50.5,38.0,
715,1977-07-18,0.0,27.4,22.0,16.8,48.25,38.0,
716,1977-07-19,0.0,30.2,23.6,17.2,46.5,35.0,
717,1977-07-20,0.0,28.6,22.98,18.8,50.0,38.0,
718,1977-07-21,0.0,28.2,22.14,17.4,50.25,38.0,
719,1977-07-22,0.0,28.8,22.3,17.2,47.75,33.0,
720,1977-07-23,0.0,28.2,22.32,17.6,47.25,36.0,
721,1977-07-24,0.0,29.6,23.12,17.4,43.5,32.0,
722,1977-07-25,0.0,29.2,21.36,16.0,48.5,30.0,
723,1977-07-26,0.0,30.0,23.12,18.0,51.0,37.0,
724,1977-07-27,0.0,29.0,22.96,18.0,53.25,38.0,
725,1977-07-28,0.0,29.6,22.98,18.0,52.75,35.0,
726,1977-07-29,0.0,29.4,22.8,17.8,48.5,35.0,
727,1977-07-30,0.0,30.2,23.62,18.2,47.25,36.0,
728,1977-07-31,0.0,31.2,23.92,18.8,45.0,34.0,
729,1977-08-01,0.0,31.0,24.44,19.8,42.25,34.0,
730,1977-08-02,0.0,32.0,25.26,20.4,35.5,27.0,
731,1977-08-03,0.0,29.1,23.24,19.5,40.75,31.0,
732,1977-08-04,0.0,26.8,21.24,16.4,50.0,39.0,
733,1977-08-05,0.0,29.0,22.56,15.2,53.75,40.0,
734,1977-08-06,0.0,29.8,23.72,18.6,45.25,34.0,
735,1977-08-07,0.0,30.3,23.76,18.4,47.75,30.0,
736,1977-08-08,0.0,31.8,24.8,19.4,36.5,28.0,
737,1977-08-09,0.0,32.2,25.64,20.4,39.0,28.0,
738,1977-08-10,0.0,32.0,25.88,21.3,37.0,29.0,
739,1977-08-11,0.0,30.8,24.28,19.9,49.25,37.0,
740,1977-08-12,0.0,31.6,25.8,20.4,38.25,32.0,
741,1977-08-13,0.0,32.1,25.54,20.2,39.25,29.0,
742,1977-08-14,0.0,32.9,27.16,21.3,28.75,23.0,
743,1977-08-15,0.0,29.0,23.34,20.2,42.75,30.0,
744,1977-08-16,0.0,28.6,22.92,18.6,49.25,37.0,
745,1977-08-17,0.0,31.4,24.92,18.6,35.0,27.0,
746,1977-08-18,0.0,32.4,25.96,18.8,35.75,28.0,
747,1977-08-19,0.0,32.4,25.54,19.8,41.5,30.0,
748,1977-08-20,0.0,30.8,25.28,20.6,45.0,34.0,
749,1977-08-21,0.0,31.0,24.32,20.0,52.0,39.0,
750,1977-08-22,0.0,28.4,22.72,19.8,56.75,43.0,
751,1977-08-23,0.0,30.2,24.2,19.0,47.5,39.0,
752,1977-08-24,0.0,32.3,25.82,20.0,38.5,30.0,
753,1977-08-25,0.0,32.6,26.0,19.4,40.5,31.0,
754,1977-08-26,0.0,33.8,28.3,23.1,33.25,30.0,
755,1977-08-27,0.0,32.2,27.26,22.5,44.0,35.0,
756,1977-08-28,0.0,30.6,24.36,21.0,61.5,48.0,
757,1977-08-29,0.0,31.4,24.36,20.0,45.75,35.0,
758,1977-08-30,0.0,32.4,25.48,19.8,41.5,31.0,
759,1977-08-31,0.0,32.8,25.9,20.0,37.5,29.0,
760,1977-09-01,0.0,32.4,26.2,20.2,39.25,27.0,
761,1977-09-02,0.0,33.0,25.84,19.2,39.0,32.0,
762,1977-09-03,0.0,32.0,25.5,21.1,48.5,37.0,
763,1977-09-04,0.0,30.2,24.98,20.1,55.5,44.0,
764,1977-09-05,0.0,28.8,23.72,20.8,61.0,52.0,
765,1977-09-06,0.0,29.2,24.08,20.4,68.0,61.0,
766,1977-09-07,0.0,29.0,23.84,18.8,57.75,47.0,
767,1977-09-08,0.0,29.6,23.9,18.4,56.25,43.0,
768,1977-09-09,0.0,30.0,23.88,19.2,60.0,49.0,
769,1977-09-10,0.0,31.6,24.14,18.4,45.25,37.0,
770,1977-09-11,0.0,32.0,25.32,18.6,46.0,32.0,
771,1977-09-12,0.0,33.0,26.18,21.0,43.0,35.0,
772,1977-09-13,0.0,32.4,26.48,21.2,48.5,34.0,
773,1977-09-14,0.0,31.6,25.6,20.2,49.75,42.0,
774,1977-09-15,0.0,32.0,25.54,20.1,49.5,46.0,
775,1977-09-16,0.0,32.8,25.96,20.4,38.75,26.0,
776,1977-09-17,0.0,32.8,26.68,21.5,54.75,34.0,
777,1977-09-18,0.0,33.2,26.46,22.3,80.0,48.0,
778,1977-09-19,1.7,33.2,24.7,20.4,66.5,46.0,
779,1977-09-20,4.9,31.4,26.68,22.5,53.75,47.0,
780,1977-09-21,0.0,31.4,25.48,21.5,56.0,39.0,
781,1977-09-22,0.0,31.4,26.04,20.8,44.5,38.0,
782,1977-09-23,0.0,31.6,25.1,21.0,55.75,39.0,
783,1977-09-24,5.9,26.6,22.3,18.8,76.5,60.0,
784,1977-09-25,0.7,23.8,20.56,18.4,89.0,77.0,
785,1977-09-26,3.4,25.0,22.22,20.6,79.0,78.0,
786,1977-09-27,0.0,25.0,21.68,20.4,85.0,76.0,
787,1977-09-28,0.0,25.8,21.3,18.8,87.5,79.0,
788,1977-09-29,8.4,27.6,22.42,19.4,71.75,53.0,
789,1977-09-30,1.3,27.4,21.72,19.4,87.5,73.0,
790,1977-10-01,7.5,27.6,22.8,19.4,82.0,79.0,
791,1977-10-02,0.0,27.8,22.2,19.2,79.0,61.0,
792,1977-10-03,0.0,26.4,23.16,21.0,80.75,68.0,
793,1977-10-04,5.4,28.0,22.64,19.0,81.0,59.0,
794,1977-10-05,0.2,28.0,24.64,20.4,69.75,68.0,
795,1977-10-06,21.1,24.1,21.48,20.0,91.0,70.0,
796,1977-10-07,,,,,,90.0,
797,1977-10-08,,,,,,,
798,1977-10-09,,,,,,,
799,1977-10-10,,,,,,,
800,1977-10-11,,,,,,,
801,1977-10-12,,31.8,26.24,18.8,49.5,42.0,
802,1977-10-13,0.0,33.0,27.1,22.5,46.0,33.0,
803,1977-10-14,0.0,31.0,26.78,22.3,47.75,43.0,
804,1977-10-15,0.0,30.4,25.42,21.5,53.0,45.0,
805,1977-10-16,0.0,30.5,25.22,20.8,51.75,40.0,
806,1977-10-17,0.0,31.8,26.0,21.0,50.5,41.0,
807,1977-10-18,0.0,31.8,26.28,21.0,49.25,44.0,
808,1977-10-19,0.0,33.2,27.42,21.9,41.0,32.0,
809,1977-10-20,0.0,34.0,27.86,21.7,47.75,38.0,
810,1977-10-21,0.0,28.8,23.46,20.2,77.0,50.0,
811,1977-10-22,0.9,28.8,23.72,19.0,66.25,53.0,
812,1977-10-23,0.0,27.2,22.04,19.6,80.25,72.0,
813,1977-10-24,3.7,27.6,22.2,19.2,82.25,67.0,
814,1977-10-25,0.0,28.6,23.24,19.6,76.25,61.0,
815,1977-10-26,6.1,27.6,23.9,20.8,75.0,65.0,
816,1977-10-27,4.7,29.6,25.18,21.9,73.0,57.0,
817,1977-10-28,0.0,30.0,22.6,19.0,90.75,79.0,
818,1977-10-29,20.2,29.1,22.86,19.2,86.75,84.0,
819,1977-10-30,7.7,30.6,24.7,20.0,71.75,52.0,
820,1977-10-31,0.0,29.6,24.0,21.0,72.0,54.0,
821,1977-11-01,0.0,30.6,24.88,20.2,76.0,72.0,
822,1977-11-02,26.5,29.4,24.44,20.7,75.75,69.0,
823,1977-11-03,23.5,29.2,24.78,20.2,71.5,59.0,
824,1977-11-04,0.0,27.6,24.8,22.9,76.25,69.0,
825,1977-11-05,0.0,28.1,24.88,21.7,72.25,68.0,
826,1977-11-06,0.0,24.4,23.1,21.9,83.75,73.0,
827,1977-11-07,21.5,23.0,20.76,20.2,92.25,85.0,
828,1977-11-08,34.9,24.8,20.66,18.8,89.25,78.0,
829,1977-11-09,21.4,25.9,21.94,19.4,85.0,69.0,
830,1977-11-10,0.0,28.2,23.3,18.3,77.75,61.0,
831,1977-11-11,3.7,29.4,23.92,20.8,78.75,69.0,
832,1977-11-12,11.7,30.8,25.52,19.8,70.0,57.0,
833,1977-11-13,0.0,32.4,26.74,20.8,54.5,50.0,
834,1977-11-14,0.0,31.6,26.24,22.7,48.25,41.0,
835,1977-11-15,0.0,31.4,26.18,21.5,50.5,37.0,
836,1977-11-16,0.0,31.6,25.26,22.3,66.75,49.0,
837,1977-11-17,0.0,29.4,23.6,20.0,77.75,67.0,
838,1977-11-18,0.0,28.6,23.36,21.0,80.0,74.0,
839,1977-11-19,0.3,27.8,23.22,20.3,81.25,66.0,
840,1977-11-20,0.0,32.1,25.46,20.4,62.75,39.0,
841,1977-11-21,4.8,27.2,22.88,20.6,83.75,69.0,
842,1977-11-22,3.4,29.1,23.98,20.6,78.5,57.0,
843,1977-11-23,0.0,30.8,25.76,20.8,63.5,50.0,
844,1977-11-24,0.9,31.8,23.82,20.2,79.5,64.0,
845,1977-11-25,5.0,24.1,21.88,20.3,92.0,90.0,
846,1977-11-26,6.1,30.0,24.72,19.5,73.75,60.0,
847,1977-11-27,0.0,30.8,24.22,21.1,74.0,53.0,
848,1977-11-28,9.5,27.0,22.56,20.3,90.5,80.0,
849,1977-11-29,23.8,27.0,22.32,19.8,86.75,79.0,
850,1977-11-30,7.3,25.0,21.32,19.6,91.0,85.0,
851,1977-12-01,15.8,26.6,22.26,19.8,87.25,80.0,
852,1977-12-02,33.2,30.1,25.02,20.0,59.0,51.0,
853,1977-12-03,0.0,31.2,26.64,21.0,52.25,44.0,
854,1977-12-04,0.0,30.6,26.52,21.9,55.75,47.0,
855,1977-12-05,0.0,31.6,25.98,21.5,65.25,52.0,
856,1977-12-06,4.0,32.6,25.72,21.1,64.0,46.0,
857,1977-12-07,13.8,30.8,26.72,21.1,61.5,50.0,
858,1977-12-08,0.0,32.6,25.74,21.1,48.5,29.0,
859,1977-12-09,0.0,31.6,25.58,22.3,63.5,50.0,
860,1977-12-10,0.0,27.6,23.0,17.6,82.5,66.0,
861,1977-12-11,44.6,28.6,24.22,19.0,76.75,67.0,
862,1977-12-12,3.2,24.7,21.1,19.0,85.25,76.0,
863,1977-12-13,2.5,27.8,22.92,19.2,84.0,81.0,
864,1977-12-14,0.0,27.4,21.76,18.8,90.25,82.0,
865,1977-12-15,9.3,24.0,20.9,19.1,88.25,82.0,
866,1977-12-16,15.7,27.0,22.24,19.9,86.25,68.0,
867,1977-12-17,0.8,26.2,21.78,20.0,88.75,84.0,
868,1977-12-18,1.7,27.6,22.48,20.0,79.0,69.0,
869,1977-12-19,9.4,28.4,23.7,20.1,65.25,51.0,
870,1977-12-20,0.0,29.8,24.8,20.6,67.25,46.0,
871,1977-12-21,36.2,27.9,23.4,19.0,79.0,70.0,
872,1977-12-22,2.4,29.8,24.44,20.3,82.25,76.0,
873,1977-12-23,2.6,26.6,22.64,19.6,87.5,84.0,
874,1977-12-24,11.5,26.5,22.08,19.8,89.0,76.0,
875,1977-12-25,10.0,26.0,23.26,20.2,85.0,88.0,
876,1977-12-26,72.0,24.8,21.68,20.0,93.0,80.0,
877,1977-12-27,8.2,26.1,22.22,20.4,90.25,79.0,
878,1977-12-28,18.9,24.4,20.64,19.0,89.75,79.0,
879,1977-12-29,2.4,25.2,21.38,19.2,91.75,81.0,
880,1977-12-30,4.3,27.6,23.12,20.2,86.75,72.0,
881,1977-12-31,12.6,27.6,22.48,19.8,89.25,84.0,
882,1978-01-01,13.0,27.7,23.42,20.2,82.75,77.0,
883,1978-01-02,5.6,27.7,22.06,20.2,86.0,72.0,
884,1978-01-03,0.0,28.0,23.58,20.0,85.25,80.0,
885,1978-01-04,14.9,25.0,22.4,19.0,88.0,82.0,
886,1978-01-05,12.5,26.8,21.6,19.6,89.5,77.0,
887,1978-01-06,16.3,26.8,22.82,19.6,85.25,77.0,
888,1978-01-07,0.0,26.6,22.78,20.2,86.25,73.0,
889,1978-01-08,14.2,27.0,22.48,20.1,86.75,84.0,
890,1978-01-09,0.6,27.0,22.2,19.6,84.75,77.0,
891,1978-01-10,6.4,27.0,23.06,20.2,81.0,68.0,
892,1978-01-11,0.0,23.5,20.98,20.0,94.75,89.0,
893,1978-01-12,23.6,21.2,20.36,19.6,97.5,96.0,
894,1978-01-13,48.4,22.4,19.96,19.0,87.5,87.0,
895,1978-01-14,2.4,25.1,21.84,19.0,85.25,84.0,
896,1978-01-15,0.0,27.4,23.62,19.9,78.75,67.0,
897,1978-01-16,0.0,27.4,22.18,20.2,92.75,80.0,
898,1978-01-17,8.5,29.6,23.62,20.1,75.0,47.0,
899,1978-01-18,0.0,28.8,23.0,18.2,78.25,65.0,
900,1978-01-19,3.3,30.6,25.52,20.0,62.0,51.0,
901,1978-01-20,0.0,31.2,24.84,21.1,66.0,63.0,
902,1978-01-21,0.0,30.2,23.4,20.2,77.75,65.0,
903,1978-01-22,10.5,28.8,24.3,20.0,78.5,76.0,
904,1978-01-23,5.2,31.0,27.1,20.2,61.75,44.0,
905,1978-01-24,0.0,31.4,25.54,20.8,56.25,44.0,
906,1978-01-25,0.0,30.1,25.02,20.2,57.75,45.0,
907,1978-01-26,0.0,31.0,25.04,18.9,63.0,48.0,
908,1978-01-27,0.0,31.5,25.86,20.2,50.5,36.0,
909,1978-01-28,0.0,31.0,25.6,21.0,47.25,34.0,
910,1978-01-29,0.0,31.0,25.6,21.0,48.25,35.0,
911,1978-01-30,0.0,30.8,24.9,20.4,47.5,33.0,
912,1978-01-31,0.0,30.6,24.82,20.4,54.5,43.0,
913,1978-02-01,0.0,31.4,25.76,20.6,51.0,40.0,
914,1978-02-02,0.0,31.3,26.22,21.3,49.5,39.0,
915,1978-02-03,0.0,30.7,22.68,19.6,75.25,49.0,
916,1978-02-04,10.5,27.4,23.14,19.6,72.75,58.0,
917,1978-02-05,0.0,29.0,23.58,19.1,74.5,63.0,
918,1978-02-06,0.0,30.8,25.4,21.0,66.0,51.0,
919,1978-02-07,6.3,28.4,23.3,20.2,83.5,58.0,
920,1978-02-08,22.4,29.6,23.1,21.1,83.5,59.0,
921,1978-02-09,13.8,25.6,22.08,20.1,91.0,80.0,
922,1978-02-10,0.5,23.5,21.68,20.2,91.25,87.0,
923,1978-02-11,9.1,23.6,21.72,20.2,88.5,88.0,
924,1978-02-12,36.1,23.5,20.86,20.0,96.0,88.0,
925,1978-02-13,3.8,24.5,21.14,20.0,93.0,84.0,
926,1978-02-14,14.4,25.0,22.26,19.6,86.75,81.0,
927,1978-02-15,,,,,,87.0,
928,1978-02-16,,,,,,,
929,1978-02-17,,,,,,,
930,1978-02-18,,,,,,,
931,1978-02-19,,24.6,22.58,20.4,82.0,75.0,
932,1978-02-20,7.7,28.5,22.96,20.4,86.5,82.0,
933,1978-02-21,21.4,30.8,25.54,20.4,67.75,47.0,
934,1978-02-22,0.0,30.4,25.3,21.1,71.0,55.0,
935,1978-02-23,4.1,24.8,21.56,19.6,90.75,83.0,
936,1978-02-24,21.3,29.5,23.18,20.2,85.25,80.0,
937,1978-02-25,2.2,26.6,22.08,19.4,84.75,61.0,
938,1978-02-26,1.5,25.8,21.88,19.6,87.25,85.0,
939,1978-02-27,1.6,25.8,21.52,19.8,86.0,82.0,
940,1978-02-28,0.1,24.8,21.4,19.4,90.0,83.0,
941,1978-03-01,8.4,27.1,22.18,19.2,80.75,61.0,
942,1978-03-02,2.9,23.2,20.66,19.6,91.75,83.0,
943,1978-03-03,17.4,23.9,21.38,19.6,91.5,84.0,
944,1978-03-04,14.1,26.6,22.16,19.1,83.5,72.0,
945,1978-03-05,0.0,27.0,22.42,20.6,86.25,71.0,
946,1978-03-06,90.4,24.2,21.2,19.4,89.5,88.0,
947,1978-03-07,0.8,24.6,21.4,20.0,90.0,74.0,
948,1978-03-08,25.8,24.4,20.68,19.6,96.25,94.0,
949,1978-03-09,51.6,24.6,20.58,18.8,91.0,87.0,
950,1978-03-10,8.4,25.4,21.86,19.0,90.25,83.0,
951,1978-03-11,7.1,28.1,22.62,19.6,79.25,64.0,
952,1978-03-12,0.0,28.4,23.1,18.8,74.25,60.0,
953,1978-03-13,2.3,26.2,21.26,17.8,83.75,70.0,
954,1978-03-14,2.4,28.6,22.8,19.0,81.75,73.0,
955,1978-03-15,0.6,27.4,23.54,19.2,66.5,56.0,
956,1978-03-16,0.3,26.8,22.4,19.9,69.0,60.0,
957,1978-03-17,0.0,29.2,23.96,19.2,62.0,50.0,
958,1978-03-18,0.0,30.0,23.04,18.8,71.25,46.0,
959,1978-03-19,0.0,29.0,24.5,21.0,64.0,49.0,
960,1978-03-20,0.0,30.0,24.04,20.6,68.25,47.0,
961,1978-03-21,0.0,29.8,24.62,19.0,56.5,45.0,
962,1978-03-22,0.0,29.6,24.36,20.4,63.25,48.0,
963,1978-03-23,0.0,29.8,24.44,19.8,56.75,45.0,
964,1978-03-24,0.0,29.6,24.48,19.4,62.75,53.0,
965,1978-03-25,0.0,28.6,25.02,19.6,59.75,56.0,
966,1978-03-26,0.0,30.0,24.08,18.6,72.75,55.0,
967,1978-03-27,0.3,31.5,24.36,19.0,66.0,39.0,
968,1978-03-28,0.0,29.4,24.18,20.2,80.0,72.0,
969,1978-03-29,3.1,29.6,23.14,20.2,79.0,63.0,
970,1978-03-30,7.7,28.0,22.94,20.1,85.5,69.0,
971,1978-03-31,0.8,28.5,23.8,20.9,80.75,59.0,
972,1978-04-01,79.0,25.6,22.28,19.0,88.25,72.0,
973,1978-04-02,0.0,28.1,23.94,19.4,77.75,59.0,
974,1978-04-03,80.2,26.4,21.5,19.4,87.5,69.0,
975,1978-04-04,7.4,23.3,19.96,17.8,85.5,85.0,
976,1978-04-05,3.8,23.1,20.46,18.0,92.0,86.0,
977,1978-04-06,0.1,26.5,22.66,19.6,82.0,65.0,
978,1978-04-07,4.0,26.0,22.52,20.8,91.25,91.0,
979,1978-04-08,25.5,25.5,23.0,20.8,85.0,85.0,
980,1978-04-09,34.0,26.0,23.08,21.0,86.25,77.0,
981,1978-04-10,13.6,28.4,23.64,21.0,82.25,69.0,
982,1978-04-11,0.0,29.4,24.02,20.2,76.0,63.0,
983,1978-04-12,0.0,28.3,23.72,20.4,79.5,77.0,
984,1978-04-13,0.0,29.5,23.92,20.4,78.5,69.0,
985,1978-04-14,0.0,28.2,24.12,20.4,63.25,50.0,
986,1978-04-15,0.0,28.5,23.48,19.8,68.5,49.0,
987,1978-04-16,0.0,29.6,23.74,19.6,65.75,50.0,
988,1978-04-17,0.0,29.8,23.32,19.6,61.25,40.0,
989,1978-04-18,0.0,29.2,23.38,19.0,56.25,35.0,
990,1978-04-19,0.0,28.8,23.1,18.4,67.25,47.0,
991,1978-04-20,0.0,28.0,22.5,18.4,69.25,54.0,
992,1978-04-21,0.0,28.9,23.86,20.0,70.0,53.0,
993,1978-04-22,3.1,26.4,21.58,19.4,87.25,71.0,
994,1978-04-23,1.0,25.3,22.06,19.4,84.0,70.0,
995,1978-04-24,0.0,26.9,22.68,20.8,81.25,62.0,
996,1978-04-25,0.0,27.8,22.0,19.8,83.25,61.0,
997,1978-04-26,7.3,25.0,21.46,19.2,77.75,65.0,
998,1978-04-27,0.0,27.3,21.62,17.6,75.0,58.0,
999,1978-04-28,0.0,25.8,22.5,18.6,62.5,57.0,
1000,1978-04-29,0.0,28.8,23.68,19.8,65.0,53.0,
1001,1978-04-30,0.0,29.4,23.68,20.0,73.0,53.0,
1002,1978-05-01,3.7,26.4,22.64,20.6,85.0,76.0,
1003,1978-05-02,1.0,26.0,22.16,19.6,75.5,64.0,
