,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
417,1962-02-22,16.8,33.1,25.58,19.6,73.0,52.0,
418,1962-02-23,0.0,31.3,24.5,18.4,77.0,59.0,
419,1962-02-24,0.5,31.5,24.38,20.2,79.0,65.0,
420,1962-02-25,5.6,30.1,24.58,19.0,80.75,67.0,
421,1962-02-26,0.0,30.3,24.02,20.0,84.25,74.0,
422,1962-02-27,5.2,29.5,24.3,18.6,72.25,58.0,
423,1962-02-28,0.0,31.5,25.34,20.0,68.5,60.0,
424,1962-03-01,0.0,31.9,25.38,19.6,64.25,55.0,
425,1962-03-02,0.0,32.9,25.9,20.0,60.25,44.0,
426,1962-03-03,0.0,33.5,26.14,19.8,59.75,41.0,
427,1962-03-04,0.0,34.1,26.46,19.4,61.0,47.0,
428,1962-03-05,5.4,34.5,26.42,20.4,68.5,49.0,
429,1962-03-06,0.0,32.9,26.46,21.0,70.25,52.0,
430,1962-03-07,0.0,32.9,25.34,20.4,81.5,70.0,
431,1962-03-08,9.7,29.7,23.66,20.0,86.0,76.0,
432,1962-03-09,0.4,25.5,22.42,20.0,90.5,84.0,
433,1962-03-10,13.2,28.5,23.78,19.2,78.25,61.0,
434,1962-03-11,34.0,24.5,21.1,19.2,88.5,78.0,
435,1962-03-12,9.3,27.9,21.98,18.0,81.5,66.0,
436,1962-03-13,14.5,26.7,22.14,18.8,85.5,71.0,
437,1962-03-14,10.1,28.7,22.06,18.8,85.25,66.0,
438,1962-03-15,7.5,29.5,23.14,18.6,86.0,71.0,
439,1962-03-16,55.0,26.3,22.38,19.2,86.5,75.0,
440,1962-03-17,11.2,28.5,22.98,19.0,90.25,88.0,
441,1962-03-18,19.7,30.3,24.58,19.2,74.5,55.0,
442,1962-03-19,0.5,29.3,24.7,19.4,74.5,64.0,
443,1962-03-20,0.0,29.7,23.78,20.2,90.25,83.0,
444,1962-03-21,8.4,30.3,23.86,19.4,82.25,69.0,
445,1962-03-22,0.9,30.7,24.42,19.2,79.25,68.0,
446,1962-03-23,0.0,31.7,25.02,19.0,65.75,47.0,
447,1962-03-24,0.0,32.3,25.5,20.4,63.0,47.0,
448,1962-03-25,0.0,32.1,24.94,19.8,64.75,46.0,
449,1962-03-26,0.0,30.9,25.1,21.0,71.0,58.0,
450,1962-03-27,0.0,32.1,25.06,18.8,59.5,42.0,
451,1962-03-28,0.0,31.7,25.22,19.8,73.0,53.0,
452,1962-03-29,11.8,31.1,24.54,18.0,73.5,61.0,
453,1962-03-30,0.0,33.1,25.46,19.2,72.25,56.0,
454,1962-03-31,8.0,29.9,24.58,19.8,75.75,66.0,
455,1962-04-01,0.4,29.9,23.7,19.0,81.0,68.0,
456,1962-04-02,34.7,27.7,22.34,18.6,87.5,79.0,
457,1962-04-03,41.1,30.1,23.62,17.6,80.25,68.0,
458,1962-04-04,4.7,26.9,23.14,20.2,88.0,81.0,
459,1962-04-05,0.0,30.5,24.66,19.0,72.25,63.0,
460,1962-04-06,0.0,30.9,24.62,20.2,66.75,52.0,
461,1962-04-07,0.0,30.5,23.82,18.8,66.25,47.0,
462,1962-04-08,0.0,31.7,24.18,18.0,67.0,47.0,
463,1962-04-09,0.0,32.3,24.74,17.4,64.75,47.0,
464,1962-04-10,0.0,32.9,25.34,19.2,64.0,47.0,
465,1962-04-11,0.0,32.9,24.94,19.0,64.5,46.0,
466,1962-04-12,0.0,32.7,25.54,19.8,57.75,48.0,
467,1962-04-13,0.0,32.9,24.9,19.0,63.0,43.0,
468,1962-04-14,0.0,30.7,24.1,18.0,72.25,65.0,
469,1962-04-15,0.8,32.9,24.42,17.6,68.75,54.0,
470,1962-04-16,3.8,32.7,25.1,18.8,62.25,46.0,
471,1962-04-17,0.0,31.5,24.82,18.6,60.75,45.0,
472,1962-04-18,0.0,32.5,24.86,18.0,57.0,37.0,
473,1962-04-19,0.0,33.5,25.22,18.2,60.25,41.0,
474,1962-04-20,0.0,33.7,26.02,18.8,61.75,45.0,
475,1962-04-21,0.0,32.5,25.22,19.4,66.25,48.0,
476,1962-04-22,0.0,30.1,23.58,18.8,82.0,60.0,
477,1962-04-23,0.0,28.1,23.74,18.6,71.75,62.0,
478,1962-04-24,0.0,28.3,23.82,18.6,85.75,68.0,
479,1962-04-25,27.3,28.1,22.94,19.8,90.25,84.0,
480,1962-04-26,13.2,28.9,24.02,18.6,83.25,74.0,
481,1962-04-27,22.1,31.7,24.54,18.6,78.75,64.0,
482,1962-04-28,1.1,30.5,24.06,20.4,83.25,75.0,
483,1962-04-29,0.0,28.5,23.18,18.6,79.5,63.0,
484,1962-04-30,0.0,31.9,24.94,18.6,76.75,62.0,
485,1962-05-01,0.0,32.1,24.66,18.2,65.5,48.0,
486,1962-05-02,0.0,32.9,25.26,19.0,64.0,47.0,
487,1962-05-03,0.0,32.5,25.34,19.4,67.0,50.0,
488,1962-05-04,0.0,32.5,25.54,19.2,78.5,64.0,
489,1962-05-05,1.1,31.1,24.9,20.6,76.5,60.0,
490,1962-05-06,0.0,29.3,23.9,20.4,86.0,75.0,
491,1962-05-07,0.0,31.7,23.86,19.2,76.5,57.0,
492,1962-05-08,8.3,30.7,24.02,19.6,75.75,69.0,
493,1962-05-09,0.0,27.1,22.34,19.4,74.25,61.0,
494,1962-05-10,0.0,26.3,21.9,17.8,66.5,55.0,
495,1962-05-11,0.0,27.1,20.74,15.6,64.25,50.0,
496,1962-05-12,0.0,26.9,21.26,17.0,66.5,50.0,
497,1962-05-13,0.0,29.5,22.18,15.4,67.0,52.0,
498,1962-05-14,0.0,28.9,22.54,17.0,63.25,48.0,
499,1962-05-15,0.0,29.5,22.54,15.4,62.0,46.0,
500,1962-05-16,0.0,31.3,23.98,18.4,62.5,45.0,
501,1962-05-17,0.0,29.9,23.58,18.8,67.75,54.0,
502,1962-05-18,0.0,31.7,23.46,18.2,68.75,46.0,
503,1962-05-19,0.0,30.1,23.82,18.8,59.75,44.0,
504,1962-05-20,0.0,30.1,22.9,18.2,60.75,45.0,
505,1962-05-21,0.0,30.5,23.06,17.0,59.5,41.0,
506,1962-05-22,0.0,30.1,23.9,18.0,58.0,41.0,
507,1962-05-23,0.0,29.5,23.02,17.0,60.0,46.0,
508,1962-05-24,0.0,30.9,23.3,16.2,62.0,43.0,
509,1962-05-25,0.0,30.9,23.34,15.0,54.0,38.0,
510,1962-05-26,0.0,31.7,23.42,16.8,52.0,34.0,
511,1962-05-27,0.0,32.1,24.18,17.2,51.0,38.0,
512,1962-05-28,0.0,32.3,23.86,15.6,57.0,42.0,
513,1962-05-29,0.0,32.5,24.7,17.6,58.5,43.0,
514,1962-05-30,0.0,30.1,22.94,16.8,70.5,52.0,
515,1962-05-31,0.0,30.1,23.5,17.0,64.75,50.0,
516,1962-06-01,0.0,30.7,23.98,19.4,68.75,57.0,
517,1962-06-02,0.0,29.1,22.5,17.8,64.25,47.0,
518,1962-06-03,0.0,29.3,22.18,16.0,61.5,45.0,
519,1962-06-04,0.0,30.3,23.18,17.0,53.5,37.0,
520,1962-06-05,0.0,30.1,23.18,17.0,56.0,43.0,
521,1962-06-06,0.0,31.3,23.38,17.4,52.25,34.0,
522,1962-06-07,0.0,30.9,23.34,17.8,54.5,34.0,
523,1962-06-08,0.0,31.3,23.62,17.0,54.25,36.0,
524,1962-06-09,0.0,31.7,23.06,15.0,55.25,37.0,
525,1962-06-10,0.0,30.1,22.58,15.4,62.25,46.0,
526,1962-06-11,0.0,30.3,22.34,15.4,62.75,45.0,
527,1962-06-12,0.0,30.5,22.82,15.8,60.75,44.0,
528,1962-06-13,0.0,32.1,23.9,15.6,54.75,34.0,
529,1962-06-14,0.0,31.7,23.26,16.4,59.5,38.0,
530,1962-06-15,0.0,31.7,24.18,17.2,52.75,36.0,
531,1962-06-16,0.0,29.3,22.38,17.8,63.0,42.0,
532,1962-06-17,0.0,28.5,21.54,17.6,52.5,34.0,
533,1962-06-18,0.0,27.1,20.26,14.4,52.5,40.0,
534,1962-06-19,0.0,27.9,21.02,14.2,54.0,37.0,
535,1962-06-20,0.0,28.7,20.82,14.2,54.0,36.0,
536,1962-06-21,0.0,29.5,23.02,15.0,54.5,40.0,
537,1962-06-22,0.0,31.1,23.02,18.0,63.25,43.0,
538,1962-06-23,0.0,32.3,24.34,18.2,58.25,41.0,
539,1962-06-24,0.0,31.5,24.66,18.2,52.0,38.0,
540,1962-06-25,0.0,32.1,24.3,18.0,57.75,42.0,
541,1962-06-26,0.0,30.9,23.54,18.4,60.25,44.0,
542,1962-06-27,0.0,28.9,22.06,17.0,55.0,38.0,
543,1962-06-28,0.0,28.1,20.9,16.0,57.25,40.0,
544,1962-06-29,0.0,28.5,21.14,15.4,55.25,43.0,
545,1962-06-30,0.0,28.9,21.58,15.6,54.5,41.0,
546,1962-07-01,0.0,29.1,21.42,16.8,53.75,38.0,
547,1962-07-02,0.0,29.1,21.78,15.8,56.0,40.0,
548,1962-07-03,0.0,28.9,21.66,15.8,55.0,40.0,
549,1962-07-04,0.0,28.9,21.46,15.6,50.5,37.0,
550,1962-07-05,0.0,30.7,22.34,15.8,48.75,33.0,
551,1962-07-06,0.0,30.9,22.38,15.6,48.25,35.0,
552,1962-07-07,0.0,32.1,22.74,14.8,52.0,33.0,
553,1962-07-08,0.0,31.1,23.3,15.4,51.5,36.0,
554,1962-07-09,0.0,30.1,22.5,17.4,57.5,37.0,
555,1962-07-10,0.0,30.7,22.66,16.2,52.0,34.0,
556,1962-07-11,0.0,30.5,23.18,16.8,50.0,35.0,
557,1962-07-12,0.0,32.7,23.46,18.4,49.5,32.0,
558,1962-07-13,0.0,31.3,23.06,15.4,47.25,32.0,
559,1962-07-14,0.0,29.9,21.86,16.8,49.0,32.0,
560,1962-07-15,0.0,30.1,23.3,17.0,54.0,42.0,
561,1962-07-16,0.0,29.9,22.26,17.6,56.75,38.0,
562,1962-07-17,0.0,30.1,22.54,16.2,46.75,33.0,
563,1962-07-18,0.0,30.1,22.82,16.6,46.0,33.0,
564,1962-07-19,0.0,31.5,23.38,16.0,46.75,33.0,
565,1962-07-20,0.0,31.3,23.58,15.8,47.0,33.0,
566,1962-07-21,0.0,30.3,23.1,17.4,49.75,38.0,
567,1962-07-22,0.0,28.7,21.7,16.4,54.25,40.0,
568,1962-07-23,0.0,31.7,21.82,14.4,46.5,30.0,
569,1962-07-24,0.0,32.1,22.74,17.0,47.0,32.0,
570,1962-07-25,0.0,31.7,23.38,16.4,46.25,34.0,
571,1962-07-26,0.0,32.7,23.78,17.6,49.75,34.0,
572,1962-07-27,0.0,32.7,24.22,17.6,48.0,39.0,
573,1962-07-28,0.0,33.3,24.18,15.4,50.0,38.0,
574,1962-07-29,0.0,31.5,24.22,16.8,52.0,44.0,
575,1962-07-30,0.0,32.1,24.1,17.6,50.25,35.0,
576,1962-07-31,0.0,31.5,23.82,18.2,43.5,33.0,
577,1962-08-01,0.0,30.7,23.02,17.2,45.5,33.0,
578,1962-08-02,0.0,31.1,22.94,15.4,44.25,28.0,
579,1962-08-03,0.0,30.9,22.18,17.0,47.75,31.0,
580,1962-08-04,0.0,30.1,22.66,17.4,49.75,37.0,
581,1962-08-05,0.0,30.3,22.74,17.6,54.0,42.0,
582,1962-08-06,0.0,30.3,22.98,16.8,49.5,43.0,
583,1962-08-07,0.0,30.5,23.1,17.2,61.5,46.0,
584,1962-08-08,0.0,30.5,23.02,17.2,49.25,37.0,
585,1962-08-09,0.0,29.5,22.1,16.4,48.0,30.0,
586,1962-08-10,0.0,31.3,22.94,15.6,40.0,25.0,
587,1962-08-11,0.0,32.9,24.1,16.0,39.25,24.0,
588,1962-08-12,0.0,34.7,25.9,16.8,33.25,23.0,
589,1962-08-13,0.0,34.5,26.7,18.8,31.25,23.0,
590,1962-08-14,0.0,33.9,26.14,20.2,36.25,24.0,
591,1962-08-15,0.0,33.3,25.38,19.6,40.25,26.0,
592,1962-08-16,0.0,32.9,24.62,18.0,44.75,29.0,
593,1962-08-17,0.0,32.9,25.1,18.6,42.75,28.0,
594,1962-08-18,0.0,33.5,26.02,20.2,39.75,27.0,
595,1962-08-19,0.0,34.5,26.7,20.0,35.25,25.0,
596,1962-08-20,0.0,35.3,26.38,20.2,41.0,24.0,
597,1962-08-21,0.0,32.7,25.34,20.0,42.5,31.0,
598,1962-08-22,0.0,31.9,24.54,19.8,36.5,24.0,
599,1962-08-23,0.0,33.5,25.46,18.8,42.75,30.0,
600,1962-08-24,0.0,34.9,26.14,18.2,44.75,30.0,
601,1962-08-25,0.0,34.3,25.82,19.0,36.25,28.0,
602,1962-08-26,0.0,34.1,26.86,20.4,45.75,28.0,
603,1962-08-27,0.0,33.1,25.86,20.6,47.0,30.0,
604,1962-08-28,0.0,33.9,26.22,19.8,40.25,25.0,
605,1962-08-29,0.0,33.9,26.14,21.2,37.5,25.0,
606,1962-08-30,0.0,34.9,26.42,20.0,33.75,24.0,
607,1962-08-31,0.0,37.3,27.9,20.6,31.25,22.0,
608,1962-09-01,0.0,38.3,29.94,19.8,30.25,20.0,
609,1962-09-02,0.0,34.3,28.14,22.0,41.5,30.0,
610,1962-09-03,0.0,34.1,27.3,22.8,45.25,35.0,
611,1962-09-04,0.0,33.9,26.34,22.4,44.25,29.0,
612,1962-09-05,0.0,34.1,26.54,20.6,42.25,30.0,
613,1962-09-06,0.0,33.9,26.74,20.8,40.25,30.0,
614,1962-09-07,0.0,33.7,26.66,21.2,36.5,26.0,
615,1962-09-08,0.0,35.1,27.66,22.0,35.25,23.0,
616,1962-09-09,0.0,34.7,27.5,22.4,32.5,22.0,
617,1962-09-10,0.0,34.9,27.42,21.6,31.25,20.0,
618,1962-09-11,0.0,35.5,27.7,21.0,29.75,19.0,
619,1962-09-12,0.0,35.9,28.38,20.8,28.0,21.0,
620,1962-09-13,0.0,36.3,28.5,20.6,32.25,21.0,
621,1962-09-14,0.0,35.9,27.98,22.0,41.75,23.0,
622,1962-09-15,0.0,32.5,26.62,21.4,47.25,35.0,
623,1962-09-16,0.0,31.1,25.26,20.8,49.25,37.0,
624,1962-09-17,0.0,32.1,25.42,21.0,46.75,32.0,
625,1962-09-18,0.0,33.3,25.86,20.6,32.25,20.0,
626,1962-09-19,0.0,35.1,26.9,20.4,29.75,18.0,
627,1962-09-20,0.0,35.5,28.02,23.0,26.75,18.0,
628,1962-09-21,0.0,36.7,29.1,23.8,28.0,19.0,
629,1962-09-22,0.0,37.5,28.54,22.2,26.25,16.0,
630,1962-09-23,0.0,35.5,27.82,21.6,31.25,20.0,
631,1962-09-24,5.5,26.9,23.3,20.4,74.0,37.0,
632,1962-09-25,5.5,28.1,22.66,19.0,81.25,67.0,
633,1962-09-26,0.0,32.5,25.14,20.2,62.75,40.0,
634,1962-09-27,0.0,31.5,25.86,22.4,60.0,52.0,
635,1962-09-28,0.0,33.3,25.22,21.0,66.0,44.0,
636,1962-09-29,7.2,30.1,24.06,20.2,69.0,48.0,
637,1962-09-30,9.7,29.1,23.18,18.4,72.0,55.0,
638,1962-10-01,0.0,33.3,26.5,19.8,44.0,31.0,
639,1962-10-02,0.0,33.1,26.66,18.0,48.5,45.0,
640,1962-10-03,0.0,28.9,24.14,20.2,78.25,52.0,
641,1962-10-04,3.3,32.3,24.86,18.0,65.75,46.0,
642,1962-10-05,0.0,34.3,27.62,21.2,57.25,49.0,
643,1962-10-06,1.5,30.7,24.54,21.4,76.0,57.0,
644,1962-10-07,0.0,30.9,24.58,20.4,74.75,55.0,
645,1962-10-08,0.0,33.3,25.7,20.6,65.25,45.0,
646,1962-10-09,0.0,34.1,27.22,20.2,48.75,35.0,
647,1962-10-10,0.0,34.1,27.46,21.2,48.0,33.0,
648,1962-10-11,0.0,32.7,26.42,20.4,58.75,42.0,
649,1962-10-12,0.0,34.3,23.94,19.2,75.75,45.0,
650,1962-10-13,57.1,31.9,24.14,17.8,69.0,48.0,
651,1962-10-14,0.0,33.3,26.34,21.0,63.25,45.0,
652,1962-10-15,49.2,28.5,23.22,18.4,76.0,55.0,
653,1962-10-16,0.0,31.7,25.38,20.2,53.75,38.0,
654,1962-10-17,0.0,33.3,25.86,19.4,44.75,28.0,
655,1962-10-18,0.0,33.1,26.34,21.0,41.75,29.0,
656,1962-10-19,0.0,35.1,27.1,21.6,46.75,34.0,
657,1962-10-20,0.0,35.3,27.14,20.4,46.75,35.0,
658,1962-10-21,0.0,35.3,27.22,21.0,52.75,32.0,
659,1962-10-22,0.0,32.3,25.98,19.0,52.75,41.0,
660,1962-10-23,0.0,32.3,25.74,21.8,56.75,41.0,
661,1962-10-24,0.0,33.7,26.74,22.0,49.5,33.0,
662,1962-10-25,0.0,33.3,26.42,21.6,49.0,32.0,
663,1962-10-26,0.0,30.7,25.78,20.2,51.25,42.0,
664,1962-10-27,19.4,26.9,21.1,18.4,82.25,56.0,
665,1962-10-28,2.5,29.1,22.66,18.8,75.25,59.0,
666,1962-10-29,4.5,32.1,24.38,18.8,71.75,48.0,
667,1962-10-30,14.4,25.9,21.66,18.4,85.0,68.0,
668,1962-10-31,0.0,30.3,24.06,18.8,75.25,60.0,
669,1962-11-01,0.0,,,,,81.0,
670,1962-11-02,0.0,,,,,,
671,1962-11-03,0.0,,,,,,
672,1962-11-04,0.0,,,,,,
673,1962-11-05,0.0,,,,,,
674,1962-11-06,0.0,,,,,,
675,1962-11-07,0.0,,,,,,
676,1962-11-08,0.0,,,,,,
677,1962-11-09,0.0,,,,,,
678,1962-11-10,0.0,,,,,,
679,1962-11-11,0.0,,,,,,
680,1962-11-12,0.0,,,,,,
681,1962-11-13,0.0,,,,,,
682,1962-11-14,0.0,,,,,,
683,1962-11-15,0.0,,,,,,
684,1962-11-16,0.0,,,,,,
685,1962-11-17,0.0,,,,,,
686,1962-11-18,0.0,,,,,,
687,1962-11-19,0.0,,,,,,
688,1962-11-20,0.0,,,,,,
689,1962-11-21,0.0,,,,,,
690,1962-11-22,0.0,,,,,,
691,1962-11-23,0.0,,,,,,
692,1962-11-24,0.0,,,,,,
693,1962-11-25,0.0,,,,,,
694,1962-11-26,0.0,,,,,,
695,1962-11-27,0.0,,,,,,
696,1962-11-28,0.0,,,,,,
697,1962-11-29,0.0,,,,,,
698,1962-11-30,0.0,,,,,,
699,1962-12-01,,31.3,24.46,20.0,82.5,68.0,
700,1962-12-02,3.4,33.1,24.1,17.8,76.75,51.0,
701,1962-12-03,10.0,35.3,26.1,18.8,70.5,49.0,
702,1962-12-04,4.8,32.3,26.14,21.8,78.75,67.0,
703,1962-12-05,3.1,31.5,24.42,19.6,84.5,76.0,
704,1962-12-06,16.8,30.7,24.26,20.0,76.0,59.0,
705,1962-12-07,1.0,29.9,23.58,19.0,76.75,65.0,
706,1962-12-08,0.0,30.5,24.54,20.2,79.5,69.0,
707,1962-12-09,0.8,29.7,24.42,19.6,80.75,70.0,
708,1962-12-10,1.8,29.7,23.58,20.6,88.0,83.0,
709,1962-12-11,14.0,26.3,22.3,19.4,89.25,87.0,
710,1962-12-12,23.8,28.7,22.74,19.4,90.25,86.0,
711,1962-12-13,27.4,23.3,20.7,18.4,91.0,83.0,
712,1962-12-14,37.9,22.7,20.18,18.4,89.75,81.0,
713,1962-12-15,64.0,21.3,19.58,17.4,92.0,85.0,
714,1962-12-16,4.5,24.9,21.38,17.6,87.5,82.0,
715,1962-12-17,0.0,25.5,21.98,19.2,89.75,86.0,
716,1962-12-18,6.1,27.9,22.86,18.4,89.25,82.0,
717,1962-12-19,22.3,28.3,23.3,19.8,88.75,78.0,
718,1962-12-20,0.0,27.9,22.58,17.8,84.75,75.0,
719,1962-12-21,16.2,26.9,22.46,18.6,81.5,74.0,
720,1962-12-22,5.8,26.9,22.46,18.0,83.0,73.0,
721,1962-12-23,3.1,28.7,23.1,18.4,82.75,71.0,
722,1962-12-24,5.1,31.3,24.9,19.8,71.25,56.0,
723,1962-12-25,2.8,30.7,24.1,19.0,74.25,57.0,
724,1962-12-26,0.0,26.7,22.78,19.6,84.5,78.0,
725,1962-12-27,9.5,31.7,25.18,18.8,74.75,69.0,
726,1962-12-28,4.6,30.5,24.26,18.0,76.25,71.0,
727,1962-12-29,37.2,31.1,23.86,19.0,75.75,62.0,
728,1962-12-30,4.2,29.5,24.06,19.4,66.75,57.0,
729,1962-12-31,0.0,32.7,25.26,19.8,62.25,43.0,
730,1963-01-01,0.0,32.5,26.14,19.2,64.75,49.0,
731,1963-01-02,0.0,33.1,26.46,19.8,65.75,52.0,
732,1963-01-03,0.0,31.7,25.86,19.6,71.5,59.0,
733,1963-01-04,0.0,34.1,26.66,21.0,72.0,62.0,
734,1963-01-05,7.5,27.9,24.62,20.8,81.5,79.0,
735,1963-01-06,0.0,30.1,22.9,19.2,77.75,60.0,
736,1963-01-07,59.5,23.7,20.9,17.8,89.25,83.0,
737,1963-01-08,0.5,31.1,23.42,18.0,80.0,55.0,
738,1963-01-09,8.0,30.3,24.62,20.4,83.75,69.0,
739,1963-01-10,6.0,31.5,23.98,18.4,75.75,58.0,
740,1963-01-11,31.2,30.7,25.02,19.6,75.0,62.0,
741,1963-01-12,15.3,29.5,24.22,19.8,82.75,75.0,
742,1963-01-13,5.6,30.3,23.3,18.0,78.5,65.0,
743,1963-01-14,2.4,33.1,25.14,19.6,73.25,57.0,
744,1963-01-15,1.0,31.9,23.42,17.8,74.75,56.0,
745,1963-01-16,0.7,31.3,24.66,18.8,75.5,68.0,
746,1963-01-17,64.4,30.3,22.78,16.6,75.75,67.0,
747,1963-01-18,0.0,31.3,23.46,19.0,77.5,59.0,
748,1963-01-19,0.0,33.1,26.42,19.8,66.75,53.0,
749,1963-01-20,0.0,32.9,26.1,20.0,66.5,52.0,
750,1963-01-21,0.0,32.3,25.34,20.4,68.5,53.0,
751,1963-01-22,5.8,30.3,23.98,19.4,84.75,69.0,
752,1963-01-23,0.0,32.1,24.1,18.8,78.0,56.0,
753,1963-01-24,9.2,30.9,24.58,19.0,81.25,76.0,
754,1963-01-25,2.6,29.5,24.38,18.8,80.75,72.0,
755,1963-01-26,0.0,29.9,23.62,19.0,86.0,81.0,
756,1963-01-27,7.5,33.1,25.38,17.8,67.0,56.0,
757,1963-01-28,0.0,32.7,25.66,19.0,69.0,52.0,
758,1963-01-29,0.0,31.3,25.26,19.6,69.75,67.0,
759,1963-01-30,0.0,30.7,23.62,19.0,80.25,66.0,
760,1963-01-31,20.3,29.9,23.14,19.0,84.25,82.0,
761,1963-02-01,6.7,29.5,22.98,18.0,83.0,72.0,
762,1963-02-02,0.0,29.9,23.1,18.0,84.0,74.0,
763,1963-02-03,50.3,30.5,23.62,18.2,77.75,63.0,
764,1963-02-04,0.0,29.9,23.58,18.2,83.75,75.0,
765,1963-02-05,5.2,30.5,23.66,20.8,87.5,84.0,
766,1963-02-06,0.0,29.1,24.26,19.0,78.0,65.0,
767,1963-02-07,0.0,30.1,23.42,19.4,85.5,78.0,
768,1963-02-08,5.9,31.1,24.26,18.8,78.75,59.0,
769,1963-02-09,0.0,29.9,23.9,19.0,78.0,69.0,
770,1963-02-10,0.0,30.7,24.62,19.4,80.0,71.0,
771,1963-02-11,38.8,30.3,23.22,19.4,86.0,67.0,
772,1963-02-12,49.7,29.7,22.46,18.4,88.75,74.0,
773,1963-02-13,43.1,25.9,22.06,19.2,90.75,86.0,
774,1963-02-14,21.4,29.9,23.38,19.2,87.0,77.0,
775,1963-02-15,16.6,29.1,22.94,20.0,93.0,89.0,
776,1963-02-16,0.8,27.1,21.98,18.8,90.25,84.0,
777,1963-02-17,0.5,29.9,24.34,19.0,80.0,67.0,
778,1963-02-18,0.0,32.1,25.14,19.4,75.75,56.0,
779,1963-02-19,0.0,32.1,24.98,20.0,69.75,50.0,
780,1963-02-20,0.0,29.1,23.78,20.6,85.25,77.0,
781,1963-02-21,0.0,29.9,23.46,20.0,85.25,79.0,
782,1963-02-22,5.2,29.3,23.1,18.4,86.75,78.0,
783,1963-02-23,0.0,31.7,24.74,19.4,76.5,66.0,
784,1963-02-24,1.3,29.9,23.62,19.8,81.5,67.0,
785,1963-02-25,29.4,29.5,24.14,19.4,81.5,69.0,
786,1963-02-26,0.0,30.1,24.54,20.0,72.0,58.0,
787,1963-02-27,0.0,31.5,25.02,19.4,59.25,44.0,
788,1963-02-28,0.0,32.9,25.14,20.0,69.25,46.0,
789,1963-03-01,2.1,32.3,26.1,20.4,69.5,57.0,
790,1963-03-02,0.0,32.1,25.38,20.2,70.25,53.0,
791,1963-03-03,0.0,31.7,24.94,20.0,79.5,69.0,
792,1963-03-04,29.7,27.7,22.94,19.8,89.0,85.0,
793,1963-03-05,0.0,31.9,24.42,18.2,75.0,51.0,
794,1963-03-06,0.0,31.1,24.34,19.8,79.75,63.0,
795,1963-03-07,8.0,31.1,24.3,19.0,61.5,40.0,
796,1963-03-08,0.0,31.9,24.86,19.8,53.0,43.0,
797,1963-03-09,0.0,32.7,25.66,18.8,51.75,46.0,
798,1963-03-10,0.0,32.5,25.18,19.0,50.25,40.0,
799,1963-03-11,0.0,32.5,25.34,18.0,54.25,40.0,
800,1963-03-12,0.0,31.7,25.9,20.6,61.0,44.0,
801,1963-03-13,0.0,33.1,26.26,20.8,58.25,44.0,
802,1963-03-14,0.0,31.3,25.38,20.0,72.75,61.0,
803,1963-03-15,0.0,33.3,25.5,18.4,68.0,55.0,
804,1963-03-16,0.0,34.3,25.9,19.0,70.5,48.0,
805,1963-03-17,0.0,32.9,26.46,19.6,66.5,53.0,
806,1963-03-18,0.0,31.1,24.34,19.2,76.5,68.0,
807,1963-03-19,0.0,31.9,23.66,18.8,88.5,75.0,
808,1963-03-20,41.2,29.9,23.26,19.4,86.75,77.0,
809,1963-03-21,9.0,30.5,22.86,18.6,86.75,76.0,
810,1963-03-22,25.1,30.9,24.62,18.8,74.75,58.0,
811,1963-03-23,0.0,31.7,24.82,19.2,73.0,56.0,
812,1963-03-24,0.0,30.7,24.98,19.4,68.75,52.0,
813,1963-03-25,0.0,30.5,24.3,19.6,78.75,67.0,
814,1963-03-26,0.0,30.7,24.5,18.4,68.75,52.0,
815,1963-03-27,0.0,32.1,24.62,20.0,87.75,75.0,
816,1963-03-28,8.2,31.9,24.86,19.0,76.75,56.0,
817,1963-03-29,0.5,29.3,24.9,20.0,71.75,60.0,
818,1963-03-30,0.0,29.5,24.1,20.4,72.25,57.0,
819,1963-03-31,0.0,30.5,24.74,20.4,62.25,45.0,
820,1963-04-01,0.0,,,,,73.0,
821,1963-04-02,0.0,,,,,,
822,1963-04-03,0.0,,,,,,
823,1963-04-04,0.0,,,,,,
824,1963-04-05,0.0,,,,,,
825,1963-04-06,0.0,,,,,,
826,1963-04-07,0.0,,,,,,
827,1963-04-08,0.0,,,,,,
828,1963-04-09,0.0,,,,,,
829,1963-04-10,0.0,,,,,,
830,1963-04-11,0.0,,,,,,
831,1963-04-12,0.0,,,,,,
832,1963-04-13,0.0,,,,,,
833,1963-04-14,0.0,,,,,,
834,1963-04-15,0.0,,,,,,
835,1963-04-16,0.0,,,,,,
836,1963-04-17,0.0,,,,,,
837,1963-04-18,0.0,,,,,,
838,1963-04-19,0.0,,,,,,
839,1963-04-20,0.0,,,,,,
840,1963-04-21,0.0,,,,,,
841,1963-04-22,0.0,,,,,,
842,1963-04-23,0.0,,,,,,
843,1963-04-24,0.0,,,,,,
844,1963-04-25,0.0,,,,,,
845,1963-04-26,0.0,,,,,,
846,1963-04-27,0.0,,,,,,
847,1963-04-28,0.0,,,,,,
848,1963-04-29,0.0,,,,,,
